,node_loc,technology,year_vtg,year_act,mode,time,lvl,mrg
1191,South Africa,gas_imp,2060,2060,M1,year,0.54535514,0.0
1192,South Africa,gas_imp,2070,2070,M1,year,0.32652426,0.0
1193,South Africa,solar_rc,2000,2000,M1,year,0.0,0.0
1194,South Africa,solar_rc,2005,2005,M1,year,0.0,0.0
1195,South Africa,solar_rc,2010,2010,M1,year,0.0,0.0
1196,South Africa,solar_rc,2020,2020,M1,year,0.2668143,0.0
1197,South Africa,solar_rc,2030,2030,M1,year,0.7024925,0.0
1198,South Africa,solar_rc,2040,2040,M1,year,1.2880075,0.0
1199,South Africa,solar_rc,2050,2050,M1,year,2.0748906,0.0
1200,South Africa,solar_rc,2060,2060,M1,year,3.132396,0.0
1201,South Africa,solar_rc,2070,2070,M1,year,4.5535946,0.0
1202,South Africa,wind_ppl,2000,2010,M1,year,0.0,0.0
1203,South Africa,wind_ppl,2000,2020,M1,year,0.0,29.173319
1204,South Africa,wind_ppl,2000,2030,M1,year,0.00153,0.0
1205,South Africa,wind_ppl,2005,2010,M1,year,0.0,0.0
1206,South Africa,wind_ppl,2005,2020,M1,year,0.0,29.173319
1207,South Africa,wind_ppl,2005,2030,M1,year,0.0050000004,0.0
1208,South Africa,wind_ppl,2010,2010,M1,year,0.0,0.0
1209,South Africa,wind_ppl,2010,2020,M1,year,0.0,0.0
1210,South Africa,wind_ppl,2010,2030,M1,year,0.044999998,0.0
1211,South Africa,wind_ppl,2010,2040,M1,year,0.0,0.0013765016
1212,South Africa,wind_ppl,2020,2020,M1,year,0.28504565,0.0
1213,South Africa,wind_ppl,2020,2030,M1,year,0.0,4.037569e-16
1214,South Africa,wind_ppl,2020,2040,M1,year,0.0,0.0
1215,South Africa,wind_ppl,2030,2030,M1,year,2.344086,0.0
1216,South Africa,wind_ppl,2030,2040,M1,year,5.80626,0.0
1217,South Africa,wind_ppl,2030,2050,M1,year,0.0,-6.661338e-16
1218,South Africa,wind_ppl,2040,2040,M1,year,2.9036202,0.0
1219,South Africa,wind_ppl,2040,2050,M1,year,0.0,-6.661338e-16
1220,South Africa,wind_ppl,2040,2060,M1,year,7.8311634,0.0
1221,South Africa,wind_ppl,2050,2050,M1,year,16.595936,0.0
1222,South Africa,wind_ppl,2050,2060,M1,year,0.0,0.0
1223,South Africa,wind_ppl,2050,2070,M1,year,13.908123,0.0
1224,South Africa,wind_ppl,2060,2060,M1,year,14.475232,0.0
1225,South Africa,wind_ppl,2060,2070,M1,year,0.0,0.0
1226,South Africa,wind_ppl,2070,2070,M1,year,9.272082,0.0
1227,South Africa,foil_exp,2010,2010,M1,year,0.0,0.0
1228,South Africa,foil_exp,2020,2020,M1,year,4.3389482,0.0
1229,South Africa,foil_exp,2030,2030,M1,year,0.0,75.987434
1230,South Africa,foil_exp,2040,2040,M1,year,0.0,46.336914
1231,South Africa,foil_exp,2050,2050,M1,year,0.0,29.976377
1232,South Africa,foil_exp,2060,2060,M1,year,0.0,21.858988
1233,South Africa,foil_exp,2070,2070,M1,year,0.0,7.99317
1234,South Africa,oil_exp,2010,2010,M1,year,0.0,0.0
1235,South Africa,oil_exp,2020,2020,M1,year,0.0,25.79536
1236,South Africa,oil_exp,2030,2030,M1,year,0.0,19.08988
1237,South Africa,oil_exp,2040,2040,M1,year,0.0,13.027973
1238,South Africa,oil_exp,2050,2050,M1,year,0.0,9.370628
1239,South Africa,oil_exp,2060,2060,M1,year,0.0,6.595399
1240,South Africa,oil_exp,2070,2070,M1,year,0.0,5.4142833
1241,South Africa,oil_extr,2010,2010,M1,year,0.0,0.0
1242,South Africa,oil_extr,2010,2020,M1,year,0.0,0.0
1243,South Africa,oil_extr,2020,2020,M1,year,0.0,0.08267543
1244,South Africa,oil_extr,2030,2030,M1,year,0.0,0.0
1245,South Africa,oil_extr,2040,2040,M1,year,0.0,0.0
1246,South Africa,oil_extr,2050,2050,M1,year,0.3,0.0
1247,South Africa,oil_extr,2060,2060,M1,year,0.0,0.0
1248,South Africa,oil_extr,2070,2070,M1,year,0.0,0.0
1249,South Africa,gas_exp,2010,2010,M1,year,0.0,0.0
1250,South Africa,gas_exp,2020,2020,M1,year,0.00070038706,0.0
1251,South Africa,gas_exp,2030,2030,M1,year,0.00041934758,0.0
1252,South Africa,gas_exp,2040,2040,M1,year,0.0002510789,0.0
1253,South Africa,gas_exp,2050,2050,M1,year,0.0001503302,0.0
1254,South Africa,gas_exp,2060,2060,M1,year,9.0008245e-05,0.0
1255,South Africa,gas_exp,2070,2070,M1,year,5.389126e-05,0.0
1256,South Africa,oil_imp,2010,2010,M1,year,0.0,0.0
1257,South Africa,oil_imp,2020,2020,M1,year,28.848188,0.0
1258,South Africa,oil_imp,2030,2030,M1,year,37.205585,0.0
1259,South Africa,oil_imp,2040,2040,M1,year,40.378216,0.0
1260,South Africa,oil_imp,2050,2050,M1,year,39.64733,0.0
1261,South Africa,oil_imp,2060,2060,M1,year,33.630493,0.0
1262,South Africa,oil_imp,2070,2070,M1,year,20.135818,0.0
1263,South Africa,loil_imp,2010,2010,M1,year,0.0,0.0
1264,South Africa,loil_imp,2020,2020,M1,year,3.4291863,0.0
1265,South Africa,loil_imp,2030,2030,M1,year,2.0531805,0.0
1266,South Africa,loil_imp,2040,2040,M1,year,1.229315,0.0
1267,South Africa,loil_imp,2050,2050,M1,year,0.7360363,0.0
1268,South Africa,loil_imp,2060,2060,M1,year,0.44069213,0.0
1269,South Africa,loil_imp,2070,2070,M1,year,0.26385865,0.0
1270,South Africa,loil_exp,2010,2010,M1,year,0.0,0.0
1271,South Africa,loil_exp,2020,2020,M1,year,0.2424472,0.0
1272,South Africa,loil_exp,2030,2030,M1,year,0.14516209,0.0
1273,South Africa,loil_exp,2040,2040,M1,year,0.086913906,0.0
1274,South Africa,loil_exp,2050,2050,M1,year,0.052038565,0.0
1275,South Africa,loil_exp,2060,2060,M1,year,0.031157412,0.0
1276,South Africa,loil_exp,2070,2070,M1,year,0.018655093,0.0
1277,South Africa,bio_ind,2010,2010,M1,year,0.0,0.0
1278,South Africa,solar_pv_ppl,2005,2010,M1,year,0.0,0.0
1279,South Africa,solar_pv_ppl,2005,2020,M1,year,8.6e-05,0.0
1280,South Africa,solar_pv_ppl,2005,2030,M1,year,0.0,0.0
1281,South Africa,solar_pv_ppl,2010,2010,M1,year,0.0,0.0
1282,South Africa,solar_pv_ppl,2010,2020,M1,year,0.004516,0.0
